measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,2003,22.184421250449898,29.236384992850397,16.812319766736803
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,2003,29.819613770814502,44.9653652421919,17.8455680678701
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2003,28.742646603947996,43.2684321314361,17.3130377418278
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sodium,Rate,2003,37.201100088759496,62.6642608312365,7.77201073489264
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sodium,Rate,2003,36.9996018180719,62.159503333409894,7.91674080870126
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low physical activity,Rate,2003,2.15791587774246,4.8421673365459,0.8097924095226811
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,2003,2.3184293917445897,4.95433318674249,0.9712729330179319
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Non-exclusive breastfeeding,Rate,2003,14.823080546181197,21.6396603739708,9.5960883503921
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,2003,14.821715748386,21.6376679567621,9.595204814734199
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Discontinued breastfeeding,Rate,2003,8.86725617890818,9.2887063412042,8.466334817529491
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Discontinued breastfeeding,Rate,2003,8.88964226463549,9.31307749356997,8.48592208575978
Summary exposure value,Paraguay,Both,All ages,Short gestation,Rate,2004,12.783262172543294,14.077901050531185,11.523526578055607
Summary exposure value,Paraguay,Both,Age-standardized,Short gestation,Rate,2004,12.78584023014785,14.080318980807165,11.526811990405076
Summary exposure value,Paraguay,Both,All ages,Low birth weight,Rate,2004,6.567774112773113,7.165813551957226,5.95685161757279
Summary exposure value,Paraguay,Both,Age-standardized,Low birth weight,Rate,2004,6.568607143468938,7.166744413051096,5.957217580039395
Summary exposure value,Paraguay,Both,All ages,High LDL cholesterol,Rate,2004,39.93325785473229,43.438773180011445,36.62424179963037
Summary exposure value,Paraguay,Both,Age-standardized,High LDL cholesterol,Rate,2004,41.192945624507175,44.61894103594914,37.96344371282026
Summary exposure value,Paraguay,Both,All ages,Short gestation,Rate,1996,12.095695671602607,13.482048546146903,10.883878429430824
Summary exposure value,Paraguay,Both,Age-standardized,Short gestation,Rate,1996,12.096619604960425,13.48241570478872,10.884139303949587
Summary exposure value,Paraguay,Both,All ages,Low birth weight,Rate,1996,6.758654416868032,7.409874345921399,6.144459832455747
Summary exposure value,Paraguay,Both,Age-standardized,Low birth weight,Rate,1996,6.758970380321623,7.41010182788342,6.144818303960013
Summary exposure value,Paraguay,Both,All ages,High LDL cholesterol,Rate,1996,38.19572216587477,41.725085390730996,34.7965207984854
Summary exposure value,Paraguay,Both,Age-standardized,High LDL cholesterol,Rate,1996,39.69534059952543,43.071410438645174,36.335325249710735
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Diet high in sodium,Rate,2002,39.1676536174404,63.007008106890794,11.2900978333778
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in sodium,Rate,2002,38.319794073161496,62.068628966170806,10.906448879068199
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Low physical activity,Rate,2002,1.20099777088925,3.4489016541274897,0.42711703897794506
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low physical activity,Rate,2002,1.26450428152919,3.30434375022501,0.480949398302427
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Non-exclusive breastfeeding,Rate,2002,29.4364285434013,40.733181302652895,20.478201889644602
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,2002,29.435903432988397,40.7324407699539,20.477829594193402
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Discontinued breastfeeding,Rate,2002,13.073212254709098,14.7106225723335,11.460615474436699
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Discontinued breastfeeding,Rate,2002,13.0732039234513,14.710579907179003,11.460621869186802
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child underweight,Rate,2007,2.6315477247837995,3.5788155763272997,1.72614119468661
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child underweight,Rate,2007,2.63165163123922,3.58460991975723,1.72465647566548
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Smoking,Rate,2007,3.70245490957612,4.49895365900417,3.0619381583694
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,2007,4.013483362977699,4.86437487058523,3.32699500813321
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Alcohol use,Rate,2007,5.9919553109198604,9.061652536635851,3.84760018348951
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Alcohol use,Rate,2007,6.419803151501361,9.74498976293534,4.13612969542455
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High fasting plasma glucose,Rate,2007,7.507289662411649,8.57275600914207,6.4596095212339595
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2007,8.98710803044879,10.279763284191901,7.706771187095531
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High systolic blood pressure,Rate,2007,11.333942489908901,14.432732729753303,8.65861459204066
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,2007,12.967420558194199,16.4155230318093,10.1101709419794
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High body-mass index,Rate,2007,22.193318392896302,28.799851291023103,17.155197232591597
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,2007,23.629174325850897,30.9073452862076,17.9388147835422
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,2007,30.9023021129833,46.0302742440229,17.9180946806173
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2007,29.7993386905957,44.7303337586015,17.6843527360035
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sodium,Rate,2007,37.213773601883,62.879364627699495,7.719560460563299
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sodium,Rate,2007,37.021412889280796,62.3592554309099,7.784753035663
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low physical activity,Rate,2007,2.24772061044376,4.9869577925924595,0.8804287208196029
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,2007,2.39987264942863,5.141424659572181,1.00745127913239
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Non-exclusive breastfeeding,Rate,2007,13.7202931930751,20.325019145711,8.92978596365767
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,2007,13.714822661236301,20.316915188835104,8.9262254946691
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Discontinued breastfeeding,Rate,2007,9.38202588807677,9.786566525246581,8.994094713451299
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Discontinued breastfeeding,Rate,2007,9.42482835040534,9.83146873460735,9.032299316449489
Summary exposure value,Colombia,Both,All ages,Ambient particulate matter pollution,Rate,2007,18.830582182988202,26.407302217294802,13.1110842533591
Summary exposure value,Colombia,Both,Age-standardized,Ambient particulate matter pollution,Rate,2007,19.076790830870102,26.737417554092296,13.252125812927401
Summary exposure value,Uruguay,Both,All ages,Ambient particulate matter pollution,Rate,1995,8.551991259158502,18.225398775595917,2.604480260868935
Summary exposure value,Uruguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,1995,8.39073636105437,17.850377748875086,2.558931363516899
Summary exposure value,Uruguay,Both,All ages,Household air pollution from solid fuels,Rate,1995,1.6269534119806188,3.1119143126207978,0.6180886370923072
Summary exposure value,Uruguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,1995,1.5799369489697477,3.0772123980948725,0.5914020675627664
Summary exposure value,Uruguay,Both,All ages,Child underweight,Rate,1995,2.1140573062881582,2.882431964813477,1.371212183686519
Summary exposure value,Uruguay,Both,Age-standardized,Child underweight,Rate,1995,2.11426258861777,2.882511272812155,1.371612959697034
Summary exposure value,Uruguay,Both,All ages,Smoking,Rate,1995,17.04131098776889,19.55620658128591,14.822370911937483
Summary exposure value,Uruguay,Both,Age-standardized,Smoking,Rate,1995,17.004554073854166,19.54122164758731,14.674984543290066
Summary exposure value,Uruguay,Both,All ages,Alcohol use,Rate,1995,11.290215840327393,15.651412858016291,7.612296881314648
Summary exposure value,Uruguay,Both,Age-standardized,Alcohol use,Rate,1995,11.243164759876873,15.630916300977669,7.580671997935777
Summary exposure value,Uruguay,Both,All ages,High fasting plasma glucose,Rate,1995,3.9251543334202195,4.63954170363518,3.315752175926619
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,1995,3.54820962639422,4.241936853019993,2.95875846103646
Summary exposure value,Uruguay,Both,All ages,High systolic blood pressure,Rate,1995,27.214811524868733,31.318487916449882,23.4173142113691
Summary exposure value,Uruguay,Both,Age-standardized,High systolic blood pressure,Rate,1995,25.284832744015112,29.492958508569604,21.588599474958034
Summary exposure value,Uruguay,Both,All ages,High body-mass index,Rate,1995,15.566129239385395,21.67956819815606,10.863798202829917
Summary exposure value,Uruguay,Both,Age-standardized,High body-mass index,Rate,1995,15.061037456020435,20.937335802372832,10.592365159355897
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child wasting,Rate,2002,2.23103712459523,2.7520604121705197,1.7247510100648697
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child wasting,Rate,2002,2.23106308394419,2.75208683318642,1.72476870034153
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child stunting,Rate,2002,11.392472376181201,13.5099424943155,7.882454480884269
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child stunting,Rate,2002,11.392423216542,13.5098836343229,7.88242332553166
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Short gestation,Rate,2002,12.695018609221902,14.0236929535731,11.418098118898302
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Short gestation,Rate,2002,12.698054878436901,14.025656317887803,11.4199390270514
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Low birth weight,Rate,2002,8.71900752967815,9.48191991845518,7.99519469443561
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low birth weight,Rate,2002,8.72015540142897,9.482953263597139,7.996419181361571
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High LDL cholesterol,Rate,2002,26.672464510180603,30.083521737979304,23.4281117907596
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High LDL cholesterol,Rate,2002,28.181019549711202,31.424785891229302,25.0023061610958
Summary exposure value,Paraguay,Both,All ages,Child wasting,Rate,2002,0.7640733215106148,0.9736866131093612,0.5683810647499643
Summary exposure value,Paraguay,Both,Age-standardized,Child wasting,Rate,2002,0.7720714409275652,0.9836238982922944,0.5754000113982312
Summary exposure value,Paraguay,Both,All ages,Child stunting,Rate,2002,6.090834380210426,8.216876117167129,3.6391321339010565
Summary exposure value,Paraguay,Both,Age-standardized,Child stunting,Rate,2002,6.095316942331519,8.220165546841216,3.646709415127522
Summary exposure value,Paraguay,Both,All ages,Short gestation,Rate,2002,12.592343336413212,13.86649685963349,11.401967184612312
Summary exposure value,Paraguay,Both,Age-standardized,Short gestation,Rate,2002,12.594401353868328,13.868871966068019,11.404100709855703
Summary exposure value,Paraguay,Both,All ages,Low birth weight,Rate,2002,6.5842691877848925,7.167914678852376,6.009426511942087
Summary exposure value,Paraguay,Both,Age-standardized,Low birth weight,Rate,2002,6.584950088229941,7.168722927863433,6.009731385748626
Summary exposure value,Paraguay,Both,All ages,High LDL cholesterol,Rate,2002,39.63149032212377,43.1662992195185,36.27332412781598
Summary exposure value,Paraguay,Both,Age-standardized,High LDL cholesterol,Rate,2002,40.94114542989008,44.31507167750633,37.71771389273224
Summary exposure value,Colombia,Both,All ages,Ambient particulate matter pollution,Rate,2003,18.7048897551433,28.476986270137,11.4135615973494
Summary exposure value,Colombia,Both,Age-standardized,Ambient particulate matter pollution,Rate,2003,19.062217667317004,29.098763032769003,11.602331645869901
Summary exposure value,Suriname,Both,All ages,Ambient particulate matter pollution,Rate,1992,18.4432649265243,38.975975176938306,5.799500206035519
Summary exposure value,Suriname,Both,Age-standardized,Ambient particulate matter pollution,Rate,1992,18.7492410955992,39.1563376433271,5.9010629504103305
Summary exposure value,Suriname,Both,All ages,Household air pollution from solid fuels,Rate,1992,10.400173222100301,18.7220280224395,5.03569021381506
Summary exposure value,Suriname,Both,Age-standardized,Household air pollution from solid fuels,Rate,1992,10.8661201058938,19.0830986747813,5.3352839919478905
